timestamp,ear,mar,p_drowsy,state
2025-11-24 08:39:17,0.214,0.000,0.97,fatigue_level_4
2025-11-24 08:39:18,0.200,0.020,0.98,fatigue_level_4
2025-11-24 08:39:18,0.194,0.022,0.96,fatigue_level_4
2025-11-24 08:39:19,0.183,0.000,0.95,fatigue_level_4
2025-11-24 08:39:19,0.196,0.000,0.95,fatigue_level_4
2025-11-24 08:39:20,0.191,0.021,0.95,fatigue_level_4
2025-11-24 08:39:20,0.155,0.000,0.95,fatigue_level_4
2025-11-24 08:39:20,0.183,0.042,0.96,fatigue_level_4
2025-11-24 08:39:21,0.081,0.083,0.96,fatigue_level_4
2025-11-24 08:39:24,0.160,0.000,0.97,fatigue_level_4
2025-11-24 08:39:25,0.195,0.000,0.98,fatigue_level_4
2025-11-24 08:39:25,0.130,0.000,0.95,fatigue_level_4
2025-11-24 08:39:26,0.212,0.042,0.97,fatigue_level_4
2025-11-24 08:39:26,0.175,0.000,0.95,fatigue_level_4
2025-11-24 08:39:26,0.186,0.041,0.96,fatigue_level_4
2025-11-24 08:39:27,0.193,0.021,0.98,fatigue_level_4
2025-11-24 08:39:29,0.161,0.000,0.95,fatigue_level_4
2025-11-24 08:39:30,0.194,0.061,0.95,fatigue_level_4
2025-11-24 08:39:30,0.175,0.000,0.95,fatigue_level_4
2025-11-24 08:39:31,0.156,0.000,0.98,fatigue_level_4
2025-11-24 08:39:32,0.188,0.023,0.97,fatigue_level_4
2025-11-24 08:39:34,0.171,0.000,1.00,fatigue_level_4
2025-11-24 08:39:43,0.225,0.022,0.96,fatigue_level_4
2025-11-24 08:40:28,0.220,0.021,0.96,fatigue_level_4
2025-11-24 08:40:40,0.217,0.021,0.97,fatigue_level_4
2025-11-24 08:41:20,0.174,0.000,0.99,fatigue_level_4
2025-11-24 08:41:27,0.197,0.023,0.99,fatigue_level_4
2025-11-24 08:41:44,0.174,0.079,1.00,fatigue_level_4
2025-11-24 08:41:47,0.213,0.022,0.95,fatigue_level_4
2025-11-24 08:41:52,0.073,0.000,0.97,fatigue_level_4
2025-11-24 08:41:55,0.142,0.034,0.95,fatigue_level_4
2025-11-24 08:41:59,0.178,0.034,0.97,fatigue_level_4
2025-11-24 08:41:59,0.163,0.050,0.97,fatigue_level_4
2025-11-24 08:42:01,0.191,0.023,0.99,fatigue_level_4
2025-11-24 08:42:01,0.086,0.105,0.97,fatigue_level_4
2025-11-24 08:42:03,0.070,0.000,1.00,fatigue_level_4
2025-11-24 08:42:04,0.189,0.000,0.96,fatigue_level_4
2025-11-24 08:42:08,0.202,0.000,0.98,fatigue_level_4
2025-11-24 08:42:11,0.205,0.000,0.96,fatigue_level_4
2025-11-24 08:42:12,0.142,0.022,0.96,fatigue_level_4
2025-11-24 08:42:20,0.160,0.000,0.98,fatigue_level_4
2025-11-24 08:42:55,0.208,0.022,0.98,fatigue_level_4
2025-11-24 08:42:56,0.196,0.023,0.97,fatigue_level_4
2025-11-24 08:43:03,0.208,0.000,0.95,fatigue_level_4
2025-11-24 08:43:05,0.177,0.000,0.95,fatigue_level_4
2025-11-24 08:43:07,0.211,0.022,0.96,fatigue_level_4
2025-11-24 08:43:09,0.211,0.000,0.96,fatigue_level_4
2025-11-24 08:43:15,0.124,0.000,1.00,fatigue_level_4
2025-11-24 08:43:38,0.129,0.036,1.00,fatigue_level_4
2025-11-24 08:43:57,0.169,0.000,1.00,fatigue_level_4
2025-11-24 08:53:46,0.140,0.062,1.00,drowsy_microsleep
2025-11-24 08:53:51,0.179,0.000,0.99,drowsy_microsleep
2025-11-24 08:59:28,0.111,0.015,1.00,drowsy_microsleep
2025-11-24 08:59:38,0.099,0.000,1.00,drowsy_microsleep
2025-11-24 09:01:51,0.137,0.017,1.00,drowsy_microsleep
2025-11-24 09:09:38,0.122,0.015,1.00,drowsy_microsleep
2025-11-24 09:09:45,0.199,0.016,0.98,drowsy_microsleep
2025-11-24 09:43:48,0.098,0.000,1.00,drowsy_microsleep
2025-11-24 09:44:07,0.194,0.128,0.99,drowsy_microsleep
2025-11-24 09:45:42,0.143,0.019,1.00,drowsy_microsleep
2025-11-24 09:45:46,0.117,0.000,1.00,drowsy_microsleep
2025-11-24 09:47:51,0.139,0.019,1.00,drowsy_microsleep
2025-11-24 10:11:51,0.236,0.092,0.81,drowsy_microsleep
2025-11-24 10:11:54,0.062,0.047,1.00,drowsy_microsleep
2025-11-24 10:15:15,0.213,0.022,0.85,drowsy_microsleep
2025-11-24 10:16:44,0.211,0.274,0.92,drowsy_microsleep
2025-11-24 10:16:49,0.206,0.233,0.95,drowsy_microsleep
2025-11-24 10:16:54,0.240,0.020,0.86,drowsy_microsleep
2025-11-24 10:16:59,0.161,0.021,1.00,drowsy_microsleep
2025-11-24 13:48:37,0.109,0.256,1.00,drowsy_microsleep
2025-11-24 14:04:01,0.073,0.116,0.99,drowsy_microsleep
2025-11-24 14:04:33,0.184,0.131,0.99,drowsy_microsleep
2025-11-24 14:04:36,0.110,0.318,0.99,drowsy_microsleep
2025-11-24 14:06:31,0.230,0.108,0.86,drowsy_microsleep
2025-11-24 14:06:45,0.204,0.017,0.96,drowsy_microsleep
2025-11-24 14:21:46,0.212,0.000,0.89,drowsy_microsleep
2025-11-24 14:22:16,0.215,0.000,0.85,drowsy_microsleep
2025-11-24 14:27:01,0.186,0.000,0.99,drowsy_microsleep
2025-11-24 14:27:06,0.224,0.000,0.96,drowsy_microsleep
2025-11-24 15:35:23,0.204,0.024,0.96,drowsy_microsleep
2025-11-24 15:50:18,0.246,0.016,0.82,drowsy_microsleep
2025-11-24 15:50:54,0.231,0.018,0.86,drowsy_microsleep
2025-11-24 15:51:05,0.222,0.056,0.94,drowsy_microsleep
2025-11-24 15:51:25,0.208,0.018,0.97,drowsy_microsleep
2025-11-24 15:51:40,0.195,0.017,0.98,drowsy_microsleep
2025-11-24 15:51:47,0.197,0.024,0.98,drowsy_microsleep
2025-11-24 15:52:00,0.203,0.040,0.95,drowsy_microsleep
2025-11-24 16:18:56,0.214,0.190,0.94,drowsy_microsleep
2025-11-24 16:19:28,0.194,0.017,0.99,drowsy_microsleep
2025-11-24 16:19:41,0.085,0.000,0.97,drowsy_microsleep
2025-11-24 16:32:00,0.222,0.148,0.86,drowsy_microsleep
2025-11-24 16:49:45,0.166,0.024,0.99,drowsy_microsleep
2025-11-24 16:50:53,0.202,0.000,0.96,drowsy_microsleep
2025-11-24 16:51:04,0.193,0.000,0.99,drowsy_microsleep
2025-11-24 16:51:18,0.213,0.029,0.86,drowsy_microsleep
2025-11-24 16:51:44,0.187,0.044,0.99,drowsy_microsleep
2025-11-24 16:51:55,0.194,0.022,0.96,drowsy_microsleep
2025-11-24 16:52:37,0.226,0.021,0.91,drowsy_microsleep
2025-11-24 16:53:15,0.181,0.022,0.98,drowsy_microsleep
2025-11-24 16:53:24,0.213,0.021,0.96,drowsy_microsleep
2025-11-24 16:53:30,0.222,0.000,0.84,drowsy_microsleep
2025-11-24 16:53:38,0.190,0.021,0.96,drowsy_microsleep
2025-11-24 16:53:55,0.234,0.000,0.85,drowsy_microsleep
2025-11-24 16:54:04,0.240,0.021,0.84,drowsy_microsleep
2025-11-24 17:04:54,0.197,0.000,0.89,drowsy_microsleep
2025-11-24 17:05:00,0.225,0.036,0.82,drowsy_microsleep
2025-11-24 17:05:21,0.216,0.074,0.93,drowsy_microsleep
2025-11-24 17:05:46,0.234,0.000,0.85,drowsy_microsleep
2025-11-24 17:06:05,0.213,0.022,0.90,drowsy_microsleep
2025-11-24 17:06:49,0.225,0.018,0.86,drowsy_microsleep
2025-11-24 17:07:39,0.217,0.022,0.98,drowsy_microsleep
2025-11-24 17:07:44,0.209,0.017,0.93,drowsy_microsleep
2025-11-24 17:10:58,0.196,0.126,0.99,drowsy_microsleep
2025-11-24 17:11:39,0.232,0.117,0.93,drowsy_microsleep
2025-11-24 19:40:41,0.212,0.016,0.90,drowsy_microsleep
2025-11-24 19:45:35,0.215,0.000,0.96,drowsy_microsleep
2025-11-24 19:45:43,0.164,0.000,1.00,drowsy_microsleep
2025-11-24 21:08:18,0.192,0.171,0.93,drowsy_microsleep
2025-11-24 21:16:44,0.231,0.023,0.90,drowsy_microsleep
2025-11-24 21:17:36,0.189,0.020,1.00,drowsy_microsleep
2025-11-24 21:17:50,0.215,0.042,0.92,drowsy_microsleep
2025-11-24 21:21:05,0.207,0.102,0.99,drowsy_microsleep
2025-11-24 21:21:43,0.217,0.055,0.80,drowsy_microsleep
2025-11-24 21:21:54,0.186,0.053,0.98,drowsy_microsleep
2025-11-24 21:22:31,0.213,0.070,0.94,drowsy_microsleep
2025-11-25 07:07:47,0.241,0.000,0.92,drowsy_microsleep
2025-11-25 08:30:25,0.224,0.000,0.80,drowsy_microsleep
2025-11-25 08:30:46,0.209,0.000,0.94,drowsy_microsleep
2025-11-25 08:31:02,0.222,0.016,0.86,drowsy_microsleep
2025-11-25 08:33:01,0.238,0.019,0.81,drowsy_microsleep
2025-11-25 12:46:19,0.062,0.000,0.90,drowsy_microsleep
2025-11-26 13:45:23,0.123,0.026,1.00,drowsy_microsleep
